City1,City2,Hexcode1,Hexcode2,Hexcode3,Hexcode4,Hexcode5,Hexcode6,Hexcode7
"New York City, NY, USA","New York City, NY, USA",#48039f,#7205ff,#b780ff,#8104a7,#c506ff,#e180ff,#ffffff
"New York City, NY, USA","New York City, NY, USA",#48039f,#7205ff,#b780ff,#8104a7,#c506ff,#e180ff,#ffffff
"New York City, NY, USA","New York City, NY, USA",#5002a2,#7d03ff,#bd80ff,#8707a6,#cf0bff,#e680ff,#ffffff
"New York City, NY, USA","Lee, MA, USA",#5002a2,#7d03ff,#bd80ff,#8707a6,#cf0bff,#e680ff,#ffffff
"Lee, MA, USA","Lee, MA, USA",#5502a4,#8402ff,#c180ff,#8b0aa5,#d70fff,#ea80ff,#ffffff
"Lee, MA, USA","Washington, D.C., USA",#5502a4,#8402ff,#c180ff,#8b0aa5,#d70fff,#ea80ff,#ffffff
"Washington, D.C., USA","Washington, D.C., USA",#5601a4,#8602ff,#c280ff,#8b0aa5,#d70fff,#ea80ff,#ffffff
"Washington, D.C., USA","New York City, NY, USA",#5601a4,#8602ff,#c280ff,#8b0aa5,#d70fff,#ea80ff,#ffffff
"New York City, NY, USA","New York City, NY, USA",#5601a4,#8602ff,#c280ff,#8b0aa5,#d70fff,#ea80ff,#ffffff
"New York City, NY, USA","New York City, NY, USA",#5601a4,#8602ff,#c280ff,#8b0aa5,#d70fff,#ea80ff,#ffffff
"New York City, NY, USA","New York City, NY, USA",#5b01a5,#8c01ff,#c580ff,#8f0da4,#e014ff,#ee80ff,#ffffff
"New York City, NY, USA","New York City, NY, USA",#5b01a5,#8c01ff,#c580ff,#8f0da4,#e014ff,#ee80ff,#ffffff
"New York City, NY, USA","New York City, NY, USA",#5b01a5,#8c01ff,#c580ff,#8f0da4,#e014ff,#ee80ff,#ffffff
"New York City, NY, USA","New York City, NY, USA",#5b01a5,#8c01ff,#c580ff,#8f0da4,#e014ff,#ee80ff,#ffffff
"New York City, NY, USA","New York City, NY, USA",#5b01a5,#8c01ff,#c580ff,#8f0da4,#e014ff,#ee80ff,#ffffff
"New York City, NY, USA","New York City, NY, USA",#5b01a5,#8c01ff,#c580ff,#8f0da4,#e014ff,#ee80ff,#ffffff
"New York City, NY, USA","New York City, NY, USA",#5b01a5,#8c01ff,#c580ff,#8f0da4,#e014ff,#ee80ff,#ffffff
"New York City, NY, USA","Brooklyn, NY, USA",#5b01a5,#8c01ff,#c580ff,#8f0da4,#e014ff,#ee80ff,#ffffff
"Brooklyn, NY, USA","Brooklyn, NY, USA",#5c01a6,#8e01ff,#c680ff,#910ea3,#e316ff,#ef80ff,#ffffff
"Brooklyn, NY, USA","Philadelphia, PA, USA",#5c01a6,#8e01ff,#c680ff,#910ea3,#e316ff,#ef80ff,#ffffff
"Philadelphia, PA, USA","Philadelphia, PA, USA",#5c01a6,#8e01ff,#c680ff,#910ea3,#e316ff,#ef80ff,#ffffff
"Philadelphia, PA, USA","New York City, NY, USA",#5c01a6,#8e01ff,#c680ff,#910ea3,#e316ff,#ef80ff,#ffffff
"New York City, NY, USA","New York City, NY, USA",#5e01a6,#9101ff,#c880ff,#910ea3,#e316ff,#ef80ff,#ffffff
"New York City, NY, USA","New York City, NY, USA",#5e01a6,#9101ff,#c880ff,#910ea3,#e316ff,#ef80ff,#ffffff
"New York City, NY, USA","New York City, NY, USA",#6300a7,#9701ff,#cb80ff,#9511a1,#eb1cff,#f480ff,#ffffff
"New York City, NY, USA","Boston, MA, USA",#6300a7,#9701ff,#cb80ff,#9511a1,#eb1cff,#f480ff,#ffffff
"Boston, MA, USA","Boston, MA, USA",#6700a8,#9d00ff,#ce80ff,#99159f,#f521ff,#f980ff,#ffffff
"Boston, MA, USA","New York City, NY, USA",#6700a8,#9d00ff,#ce80ff,#99159f,#f521ff,#f980ff,#ffffff
"New York City, NY, USA","New York City, NY, USA",#6900a8,#a000ff,#cf80ff,#99159f,#f521ff,#f980ff,#ffffff
"New York City, NY, USA","New York City, NY, USA",#6900a8,#a000ff,#cf80ff,#99159f,#f521ff,#f980ff,#ffffff
"New York City, NY, USA","New York City, NY, USA",#6900a8,#a000ff,#cf80ff,#99159f,#f521ff,#f980ff,#ffffff
"New York City, NY, USA","Lee, MA, USA",#6900a8,#a000ff,#cf80ff,#99159f,#f521ff,#f980ff,#ffffff
"Lee, MA, USA","Lee, MA, USA",#6900a8,#a000ff,#cf80ff,#99159f,#f521ff,#f980ff,#ffffff
"Lee, MA, USA","New York City, NY, USA",#6900a8,#a000ff,#cf80ff,#9a169f,#f823ff,#fb80ff,#ffffff
"New York City, NY, USA","New York City, NY, USA",#6c00a8,#a400ff,#d180ff,#9d189d,#fe27ff,#ff80ff,#ffffff
"New York City, NY, USA","Hempstead, NY, USA",#6c00a8,#a400ff,#d180ff,#9d189d,#fe27ff,#ff80ff,#ffffff
"Hempstead, NY, USA","Hempstead, NY, USA",#6e00a8,#a600ff,#d380ff,#9d189d,#fe27ff,#ff80ff,#ffffff
"Hempstead, NY, USA","Princeton, NJ, USA",#6e00a8,#a600ff,#d380ff,#9d189d,#fe27ff,#ff80ff,#ffffff
"Princeton, NJ, USA","Princeton, NJ, USA",#6e00a8,#a600ff,#d380ff,#9d189d,#fe27ff,#ff80ff,#ffffff
"Princeton, NJ, USA","Great Neck, NY, USA",#6e00a8,#a600ff,#d380ff,#9d189d,#fe27ff,#ff80ff,#ffffff
"Great Neck, NY, USA","Great Neck, NY, USA",#6e00a8,#a600ff,#d380ff,#9d189d,#fe27ff,#ff80ff,#ffffff
"Great Neck, NY, USA","Sydney, Australia",#6e00a8,#a600ff,#d380ff,#9d189d,#fe27ff,#ff80ff,#ffffff
"Sydney, Australia","Sydney, Australia",#6e00a8,#a600ff,#d380ff,#9d189d,#fe27ff,#ff80ff,#ffffff
"Sydney, Australia","Sydney, Australia",#6e00a8,#a600ff,#d380ff,#9d189d,#fe27ff,#ff80ff,#ffffff
"Sydney, Australia","Sydney, Australia",#6e00a8,#a600ff,#d380ff,#9d189d,#fe27ff,#ff80ff,#ffffff
"Sydney, Australia","Melbourne, Australia",#6f00a8,#a800ff,#d480ff,#9d189d,#fe27ff,#ff80ff,#ffffff
"Melbourne, Australia","Melbourne, Australia",#6f00a8,#a800ff,#d480ff,#9d189d,#fe27ff,#ff80ff,#ffffff
"Melbourne, Australia","Rangoon, Burma",#6f00a8,#a800ff,#d480ff,#9e199d,#ff29fc,#ff80fd,#ffffff
"Rangoon, Burma","Rangoon, Burma",#6f00a8,#a800ff,#d480ff,#9e199d,#ff29fc,#ff80fd,#ffffff
"Rangoon, Burma","Mandalay, Burma",#6f00a8,#a800ff,#d480ff,#9e199d,#ff29fc,#ff80fd,#ffffff
"Mandalay, Burma","Mandalay, Burma",#6f00a8,#a800ff,#d480ff,#9e199d,#ff29fc,#ff80fd,#ffffff
"Mandalay, Burma","Saigon, South Vietnam",#6f00a8,#a800ff,#d480ff,#9e199d,#ff29fc,#ff80fd,#ffffff
"Saigon, South Vietnam","Saigon, South Vietnam",#6f00a8,#a800ff,#d480ff,#9e199d,#ff29fc,#ff80fd,#ffffff
"Saigon, South Vietnam","Kuala Lumpur, Malaysia",#6f00a8,#a800ff,#d480ff,#9e199d,#ff29fc,#ff80fd,#ffffff
"Kuala Lumpur, Malaysia","Kuala Lumpur, Malaysia",#6f00a8,#a800ff,#d480ff,#9e199d,#ff29fc,#ff80fd,#ffffff
"Kuala Lumpur, Malaysia","Ipoh, Malaysia",#6f00a8,#a800ff,#d480ff,#9e199d,#ff29fc,#ff80fd,#ffffff
"Ipoh, Malaysia","Ipoh, Malaysia",#6f00a8,#a800ff,#d480ff,#9e199d,#ff29fc,#ff80fd,#ffffff
"Ipoh, Malaysia","George Town, Penang, Malaysia",#6f00a8,#a800ff,#d480ff,#9e199d,#ff29fc,#ff80fd,#ffffff
"George Town, Penang, Malaysia","George Town, Penang, Malaysia",#6f00a8,#a800ff,#d480ff,#9e199d,#ff29fc,#ff80fd,#ffffff
"George Town, Penang, Malaysia","Seremban, Malaysia",#6f00a8,#a800ff,#d480ff,#9e199d,#ff29fc,#ff80fd,#ffffff
"Seremban, Malaysia","Seremban, Malaysia",#6f00a8,#a800ff,#d480ff,#9e199d,#ff29fc,#ff80fd,#ffffff
"Seremban, Malaysia","Jakarta, Indonesia",#6f00a8,#a800ff,#d480ff,#9e199d,#ff29fc,#ff80fd,#ffffff
"Jakarta, Indonesia","Jakarta, Indonesia",#6f00a8,#a800ff,#d480ff,#9e199d,#ff29fc,#ff80fd,#ffffff
"Jakarta, Indonesia","Manila, Philippines",#6f00a8,#a800ff,#d480ff,#9e199d,#ff29fc,#ff80fd,#ffffff
"Manila, Philippines","Manila, Philippines",#6f00a8,#a800ff,#d480ff,#9e199d,#ff29fc,#ff80fd,#ffffff
"Manila, Philippines","Bacolod City, Philippines",#6f00a8,#a800ff,#d480ff,#9e199d,#ff29fc,#ff80fd,#ffffff
"Bacolod City, Philippines","Bacolod City, Philippines",#6f00a8,#a800ff,#d480ff,#9e199d,#ff29fc,#ff80fd,#ffffff
"Bacolod City, Philippines","Cebu City, Philippines",#6f00a8,#a800ff,#d480ff,#9e199d,#ff29fc,#ff80fd,#ffffff
"Cebu City, Philippines","Cebu City, Philippines",#6f00a8,#a800ff,#d480ff,#9e199d,#ff29fc,#ff80fd,#ffffff
"Cebu City, Philippines","Cotabato City, Philippines",#6f00a8,#a800ff,#d480ff,#9e199d,#ff29fc,#ff80fd,#ffffff
"Cotabato City, Philippines","Cotabato City, Philippines",#6f00a8,#a800ff,#d480ff,#9e199d,#ff29fc,#ff80fd,#ffffff
"Cotabato City, Philippines",Hong Kong,#6f00a8,#a800ff,#d480ff,#9e199d,#ff29fc,#ff80fd,#ffffff
Hong Kong,Hong Kong,#7100a8,#ab01ff,#d580ff,#9e199d,#ff29fc,#ff80fd,#ffffff
Hong Kong,"Taipei, Taiwan",#7100a8,#ab01ff,#d580ff,#9e199d,#ff29fc,#ff80fd,#ffffff
"Taipei, Taiwan","Taipei, Taiwan",#7100a8,#ab01ff,#d580ff,#9e199d,#ff29fc,#ff80fd,#ffffff
"Taipei, Taiwan","Kaohsiung, Taiwan",#7100a8,#ab01ff,#d580ff,#9e199d,#ff29fc,#ff80fd,#ffffff
"Kaohsiung, Taiwan","Kaohsiung, Taiwan",#7100a8,#ab01ff,#d580ff,#9e199d,#ff29fc,#ff80fd,#ffffff
"Kaohsiung, Taiwan","Tokyo, Japan",#7100a8,#ab01ff,#d580ff,#9e199d,#ff29fc,#ff80fd,#ffffff
"Tokyo, Japan","Tokyo, Japan",#7100a8,#ab01ff,#d580ff,#9e199d,#ff29fc,#ff80fd,#ffffff
"Tokyo, Japan","Tokyo, Japan",#7100a8,#ab01ff,#d580ff,#9e199d,#ff29fc,#ff80fd,#ffffff
"Tokyo, Japan","Tokyo, Japan",#7100a8,#ab01ff,#d580ff,#9e199d,#ff29fc,#ff80fd,#ffffff
"Tokyo, Japan","Kawasaki, Kanagawa, Japan",#7100a8,#ab01ff,#d580ff,#9e199d,#ff29fc,#ff80fd,#ffffff
"Kawasaki, Kanagawa, Japan","Kawasaki, Kanagawa, Japan",#7100a8,#ab01ff,#d580ff,#9e199d,#ff29fc,#ff80fd,#ffffff
"Kawasaki, Kanagawa, Japan","Osaka, Japan",#7100a8,#ab01ff,#d580ff,#9e199d,#ff29fc,#ff80fd,#ffffff
"Osaka, Japan","Osaka, Japan",#7100a8,#ab01ff,#d580ff,#9e199d,#ff29fc,#ff80fd,#ffffff
"Osaka, Japan","Kyoto, Japan",#7100a8,#ab01ff,#d580ff,#9e199d,#ff29fc,#ff80fd,#ffffff
"Kyoto, Japan","Kyoto, Japan",#7100a8,#ab01ff,#d580ff,#a01a9c,#ff2af9,#ff80fb,#ffffff
"Kyoto, Japan","Nagoya, Japan",#7100a8,#ab01ff,#d580ff,#a01a9c,#ff2af9,#ff80fb,#ffffff
"Nagoya, Japan","Nagoya, Japan",#7100a8,#ab01ff,#d580ff,#a01a9c,#ff2af9,#ff80fb,#ffffff
"Nagoya, Japan","Ōmuta, Japan",#7100a8,#ab01ff,#d580ff,#a01a9c,#ff2af9,#ff80fb,#ffffff
"Ōmuta, Japan","Ōmuta, Japan",#7100a8,#ab01ff,#d580ff,#a01a9c,#ff2af9,#ff80fb,#ffffff
"Ōmuta, Japan","Nobeoka, Japan",#7100a8,#ab01ff,#d580ff,#a01a9c,#ff2af9,#ff80fb,#ffffff
"Nobeoka, Japan","Nobeoka, Japan",#7100a8,#ab01ff,#d580ff,#a01a9c,#ff2af9,#ff80fb,#ffffff
"Nobeoka, Japan","Tokuyama, Yamaguchi, Japan",#7100a8,#ab01ff,#d580ff,#a01a9c,#ff2af9,#ff80fb,#ffffff
"Tokuyama, Yamaguchi, Japan","Tokuyama, Yamaguchi, Japan",#7100a8,#ab01ff,#d580ff,#a01a9c,#ff2af9,#ff80fb,#ffffff
"Tokuyama, Yamaguchi, Japan","Seoul, Korea",#7100a8,#ab01ff,#d580ff,#a01a9c,#ff2af9,#ff80fb,#ffffff
"Seoul, Korea","Seoul, Korea",#7100a8,#ab01ff,#d580ff,#a01a9c,#ff2af9,#ff80fb,#ffffff
"Seoul, Korea","New London, CT, USA",#7100a8,#ab01ff,#d580ff,#a01a9c,#ff2af9,#ff80fb,#ffffff
"New London, CT, USA","New London, CT, USA",#7201a8,#ad01ff,#d680ff,#a11b9b,#ff2cf6,#ff80f9,#ffffff
"New London, CT, USA","New York City, NY, USA",#7201a8,#ad01ff,#d680ff,#a11b9b,#ff2cf6,#ff80f9,#ffffff
"New York City, NY, USA","New York City, NY, USA",#7401a8,#af01ff,#d780ff,#a11b9b,#ff2cf6,#ff80f9,#ffffff
"New York City, NY, USA","New York City, NY, USA",#7401a8,#af01ff,#d780ff,#a11b9b,#ff2cf6,#ff80f9,#ffffff
"New York City, NY, USA","New York City, NY, USA",#7401a8,#af01ff,#d780ff,#a11b9b,#ff2cf6,#ff80f9,#ffffff
"New York City, NY, USA","New York City, NY, USA",#7401a8,#af01ff,#d780ff,#a11b9b,#ff2cf6,#ff80f9,#ffffff
"New York City, NY, USA","New York City, NY, USA",#7701a8,#b402ff,#d980ff,#a31e9a,#ff2ef0,#ff80f6,#ffffff
"New York City, NY, USA","Stamford, CT, USA",#7701a8,#b402ff,#d980ff,#a31e9a,#ff2ef0,#ff80f6,#ffffff
"Stamford, CT, USA","Stamford, CT, USA",#7801a8,#b602ff,#da80ff,#a51f99,#ff30ec,#ff80f4,#ffffff
"Stamford, CT, USA","Stamford, CT, USA",#7801a8,#b602ff,#da80ff,#a51f99,#ff30ec,#ff80f4,#ffffff
"Stamford, CT, USA","Stamford, CT, USA",#7801a8,#b602ff,#da80ff,#a51f99,#ff30ec,#ff80f4,#ffffff
"Stamford, CT, USA","New York City, NY, USA",#7801a8,#b602ff,#da80ff,#a51f99,#ff30ec,#ff80f4,#ffffff
"New York City, NY, USA","New York City, NY, USA",#7a02a8,#b903ff,#db80ff,#a62098,#ff31e9,#ff80f2,#ffffff
"New York City, NY, USA","New York City, NY, USA",#7a02a8,#b903ff,#db80ff,#a62098,#ff31e9,#ff80f2,#ffffff
"New York City, NY, USA","New York City, NY, USA",#7a02a8,#b903ff,#db80ff,#a62098,#ff31e9,#ff80f2,#ffffff
"New York City, NY, USA","New London, CT, USA",#7a02a8,#b903ff,#db80ff,#a62098,#ff31e9,#ff80f2,#ffffff
"New London, CT, USA","New London, CT, USA",#7a02a8,#b903ff,#db80ff,#a62098,#ff31e9,#ff80f2,#ffffff
"New London, CT, USA","Madison, NJ, USA",#7a02a8,#b903ff,#db80ff,#a62098,#ff31e9,#ff80f2,#ffffff
"Madison, NJ, USA","Madison, NJ, USA",#7a02a8,#b903ff,#db80ff,#a62098,#ff31e9,#ff80f2,#ffffff
"Madison, NJ, USA","New York City, NY, USA",#7a02a8,#b903ff,#db80ff,#a62098,#ff31e9,#ff80f2,#ffffff
"New York City, NY, USA","New York City, NY, USA",#7a02a8,#b903ff,#db80ff,#a62098,#ff31e9,#ff80f2,#ffffff
"New York City, NY, USA","Stamford, CT, USA",#7a02a8,#b903ff,#db80ff,#a62098,#ff31e9,#ff80f2,#ffffff
"Stamford, CT, USA","Stamford, CT, USA",#7a02a8,#b903ff,#db80ff,#a62098,#ff31e9,#ff80f2,#ffffff
"Stamford, CT, USA","New York City, NY, USA",#7a02a8,#b903ff,#db80ff,#a62098,#ff31e9,#ff80f2,#ffffff
"New York City, NY, USA","New York City, NY, USA",#7a02a8,#b903ff,#db80ff,#a62098,#ff31e9,#ff80f2,#ffffff
"New York City, NY, USA","New York City, NY, USA",#7a02a8,#b903ff,#db80ff,#a62098,#ff31e9,#ff80f2,#ffffff
"New York City, NY, USA","New York City, NY, USA",#7b02a8,#bb03ff,#dd80ff,#a62098,#ff31e9,#ff80f2,#ffffff
"New York City, NY, USA","New York City, NY, USA",#7b02a8,#bb03ff,#dd80ff,#a62098,#ff31e9,#ff80f2,#ffffff
"New York City, NY, USA","New York City, NY, USA",#7b02a8,#bb03ff,#dd80ff,#a62098,#ff31e9,#ff80f2,#ffffff
"New York City, NY, USA","Fairfield, IA, USA",#7b02a8,#bb03ff,#dd80ff,#a62098,#ff31e9,#ff80f2,#ffffff
"Fairfield, IA, USA","Fairfield, IA, USA",#7b02a8,#bb03ff,#dd80ff,#a72197,#ff32e6,#ff80f0,#ffffff
"Fairfield, IA, USA","Utica, NY, USA",#7b02a8,#bb03ff,#dd80ff,#a72197,#ff32e6,#ff80f0,#ffffff
"Utica, NY, USA","Utica, NY, USA",#7b02a8,#bb03ff,#dd80ff,#a72197,#ff32e6,#ff80f0,#ffffff
"Utica, NY, USA","New Paltz, NY, USA",#7b02a8,#bb03ff,#dd80ff,#a72197,#ff32e6,#ff80f0,#ffffff
"New Paltz, NY, USA","New Paltz, NY, USA",#7d03a8,#bd04ff,#de80ff,#a72197,#ff32e6,#ff80f0,#ffffff
"New Paltz, NY, USA","Lee, MA, USA",#7d03a8,#bd04ff,#de80ff,#a72197,#ff32e6,#ff80f0,#ffffff
"Lee, MA, USA","Lee, MA, USA",#7d03a8,#bd04ff,#de80ff,#a72197,#ff32e6,#ff80f0,#ffffff
"Lee, MA, USA","Chicago, IL, USA",#7d03a8,#bd04ff,#de80ff,#a72197,#ff32e6,#ff80f0,#ffffff
"Chicago, IL, USA","Chicago, IL, USA",#7d03a8,#bd04ff,#de80ff,#a72197,#ff32e6,#ff80f0,#ffffff
"Chicago, IL, USA","Rio de Janeiro, Brazil",#7d03a8,#bd04ff,#de80ff,#a72197,#ff32e6,#ff80f0,#ffffff
"Rio de Janeiro, Brazil","Rio de Janeiro, Brazil",#7d03a8,#bd04ff,#de80ff,#a82296,#ff34e3,#ff80ee,#ffffff
"Rio de Janeiro, Brazil","Rio de Janeiro, Brazil",#7d03a8,#bd04ff,#de80ff,#a82296,#ff34e3,#ff80ee,#ffffff
"Rio de Janeiro, Brazil","Rio de Janeiro, Brazil",#7d03a8,#bd04ff,#de80ff,#a82296,#ff34e3,#ff80ee,#ffffff
"Rio de Janeiro, Brazil","São Paulo, Brazil",#7d03a8,#bd04ff,#de80ff,#a82296,#ff34e3,#ff80ee,#ffffff
"São Paulo, Brazil","São Paulo, Brazil",#7d03a8,#bd04ff,#de80ff,#a82296,#ff34e3,#ff80ee,#ffffff
"São Paulo, Brazil","São Paulo, Brazil",#7d03a8,#bd04ff,#de80ff,#a82296,#ff34e3,#ff80ee,#ffffff
"São Paulo, Brazil","São Paulo, Brazil",#7d03a8,#bd04ff,#de80ff,#a82296,#ff34e3,#ff80ee,#ffffff
"São Paulo, Brazil","Trenton, NJ, USA",#7d03a8,#bd04ff,#de80ff,#a82296,#ff34e3,#ff80ee,#ffffff
"Trenton, NJ, USA","Trenton, NJ, USA",#7e03a8,#c005ff,#df80ff,#a82296,#ff34e3,#ff80ee,#ffffff
"Trenton, NJ, USA","Plattsburgh, NY, USA",#7e03a8,#c005ff,#df80ff,#a82296,#ff34e3,#ff80ee,#ffffff
"Plattsburgh, NY, USA","Plattsburgh, NY, USA",#7e03a8,#c005ff,#df80ff,#a82296,#ff34e3,#ff80ee,#ffffff
"Plattsburgh, NY, USA","Cortland, NY, USA",#7e03a8,#c005ff,#df80ff,#a82296,#ff34e3,#ff80ee,#ffffff
"Cortland, NY, USA","Cortland, NY, USA",#7e03a8,#c005ff,#df80ff,#a82296,#ff34e3,#ff80ee,#ffffff
"Cortland, NY, USA","Culver, IN, USA",#7e03a8,#c005ff,#df80ff,#a82296,#ff34e3,#ff80ee,#ffffff
"Culver, IN, USA","Culver, IN, USA",#7e03a8,#c005ff,#df80ff,#a82296,#ff34e3,#ff80ee,#ffffff
"Culver, IN, USA","Saratoga Springs, NY, USA",#7e03a8,#c005ff,#df80ff,#a82296,#ff34e3,#ff80ee,#ffffff
"Saratoga Springs, NY, USA","Saratoga Springs, NY, USA",#7e03a8,#c005ff,#df80ff,#a82296,#ff34e3,#ff80ee,#ffffff
"Saratoga Springs, NY, USA","Baltimore, MD, USA",#7e03a8,#c005ff,#df80ff,#a82296,#ff34e3,#ff80ee,#ffffff
"Baltimore, MD, USA","Baltimore, MD, USA",#7e03a8,#c005ff,#df80ff,#a82296,#ff34e3,#ff80ee,#ffffff
"Baltimore, MD, USA","Durham, NC, USA",#7e03a8,#c005ff,#df80ff,#a82296,#ff34e3,#ff80ee,#ffffff
"Durham, NC, USA","Durham, NC, USA",#7e03a8,#c005ff,#df80ff,#a82296,#ff34e3,#ff80ee,#ffffff
"Durham, NC, USA","New York City, NY, USA",#7e03a8,#c005ff,#df80ff,#a82296,#ff34e3,#ff80ee,#ffffff
"New York City, NY, USA","New York City, NY, USA",#7e03a8,#c005ff,#df80ff,#a82296,#ff34e3,#ff80ee,#ffffff
"New York City, NY, USA","Philadelphia, PA, USA",#7e03a8,#c005ff,#df80ff,#a82296,#ff34e3,#ff80ee,#ffffff
"Philadelphia, PA, USA","Philadelphia, PA, USA",#7e03a8,#c005ff,#df80ff,#a82296,#ff34e3,#ff80ee,#ffffff
"Philadelphia, PA, USA","Atlanta, GA, USA",#7e03a8,#c005ff,#df80ff,#a82296,#ff34e3,#ff80ee,#ffffff
"Atlanta, GA, USA","Atlanta, GA, USA",#7e03a8,#c005ff,#df80ff,#a82296,#ff34e3,#ff80ee,#ffffff
"Atlanta, GA, USA","Jackson, MS, USA",#7e03a8,#c005ff,#df80ff,#a82296,#ff34e3,#ff80ee,#ffffff
"Jackson, MS, USA","Jackson, MS, USA",#7e03a8,#c005ff,#df80ff,#a82296,#ff34e3,#ff80ee,#ffffff
"Jackson, MS, USA","Frankfort, KY, USA",#7e03a8,#c005ff,#df80ff,#a82296,#ff34e3,#ff80ee,#ffffff
"Frankfort, KY, USA","Frankfort, KY, USA",#7e03a8,#c005ff,#df80ff,#aa2395,#ff35e1,#ff80ec,#ffffff
"Frankfort, KY, USA","Madison, WI, USA",#7e03a8,#c005ff,#df80ff,#aa2395,#ff35e1,#ff80ec,#ffffff
"Madison, WI, USA","Madison, WI, USA",#7e03a8,#c005ff,#df80ff,#aa2395,#ff35e1,#ff80ec,#ffffff
"Madison, WI, USA","Detroit, MI, USA",#7e03a8,#c005ff,#df80ff,#aa2395,#ff35e1,#ff80ec,#ffffff
"Detroit, MI, USA","Detroit, MI, USA",#8004a8,#c205ff,#e080ff,#aa2395,#ff35e1,#ff80ec,#ffffff
"Detroit, MI, USA","Hempstead, NY, USA",#8004a8,#c205ff,#e080ff,#aa2395,#ff35e1,#ff80ec,#ffffff
"Hempstead, NY, USA","Hempstead, NY, USA",#8004a8,#c205ff,#e080ff,#aa2395,#ff35e1,#ff80ec,#ffffff
"Hempstead, NY, USA","Union, NJ, USA",#8004a8,#c205ff,#e080ff,#aa2395,#ff35e1,#ff80ec,#ffffff
"Union, NJ, USA","Union, NJ, USA",#8004a8,#c205ff,#e080ff,#aa2395,#ff35e1,#ff80ec,#ffffff
"Union, NJ, USA","New York City, NY, USA",#8004a8,#c205ff,#e080ff,#aa2395,#ff35e1,#ff80ec,#ffffff
"New York City, NY, USA","New York City, NY, USA",#8004a8,#c205ff,#e080ff,#aa2395,#ff35e1,#ff80ec,#ffffff
"New York City, NY, USA","Hartford, CT, USA",#8004a8,#c205ff,#e080ff,#aa2395,#ff35e1,#ff80ec,#ffffff
"Hartford, CT, USA","Hartford, CT, USA",#8004a8,#c205ff,#e080ff,#aa2395,#ff35e1,#ff80ec,#ffffff
"Hartford, CT, USA","Kent, OH, USA",#8004a8,#c205ff,#e080ff,#aa2395,#ff35e1,#ff80ec,#ffffff
"Kent, OH, USA","Kent, OH, USA",#8104a7,#c506ff,#e180ff,#ab2494,#ff36de,#ff80ea,#ffffff
"Kent, OH, USA","Oneonta, NY, USA",#8104a7,#c506ff,#e180ff,#ab2494,#ff36de,#ff80ea,#ffffff
"Oneonta, NY, USA","Oneonta, NY, USA",#8104a7,#c506ff,#e180ff,#ab2494,#ff36de,#ff80ea,#ffffff
"Oneonta, NY, USA","Spring Valley, NY, USA",#8104a7,#c506ff,#e180ff,#ab2494,#ff36de,#ff80ea,#ffffff
"Spring Valley, NY, USA","Spring Valley, NY, USA",#8104a7,#c506ff,#e180ff,#ab2494,#ff36de,#ff80ea,#ffffff
"Spring Valley, NY, USA","Montreal, Quebec, Canada",#8104a7,#c506ff,#e180ff,#ab2494,#ff36de,#ff80ea,#ffffff
"Montreal, Quebec, Canada","Montreal, Quebec, Canada",#8104a7,#c506ff,#e180ff,#ab2494,#ff36de,#ff80ea,#ffffff
"Montreal, Quebec, Canada","Potsdam, NY, USA",#8104a7,#c506ff,#e180ff,#ab2494,#ff36de,#ff80ea,#ffffff
"Potsdam, NY, USA","Potsdam, NY, USA",#8104a7,#c506ff,#e180ff,#ab2494,#ff36de,#ff80ea,#ffffff
"Potsdam, NY, USA","New London, CT, USA",#8104a7,#c506ff,#e180ff,#ab2494,#ff36de,#ff80ea,#ffffff
"New London, CT, USA","New London, CT, USA",#8305a7,#c707ff,#e280ff,#ab2494,#ff36de,#ff80ea,#ffffff
"New London, CT, USA","New York City, NY, USA",#8305a7,#c707ff,#e280ff,#ab2494,#ff36de,#ff80ea,#ffffff
"New York City, NY, USA","New York City, NY, USA",#8305a7,#c707ff,#e280ff,#ab2494,#ff36de,#ff80ea,#ffffff
"New York City, NY, USA","Los Angeles, CA, USA",#8305a7,#c707ff,#e280ff,#ab2494,#ff36de,#ff80ea,#ffffff
"Los Angeles, CA, USA","Los Angeles, CA, USA",#8305a7,#c707ff,#e280ff,#ac2694,#ff38db,#ff80e8,#ffffff
"Los Angeles, CA, USA","New York City, NY, USA",#8305a7,#c707ff,#e280ff,#ac2694,#ff38db,#ff80e8,#ffffff
"New York City, NY, USA","New York City, NY, USA",#8305a7,#c707ff,#e280ff,#ac2694,#ff38db,#ff80e8,#ffffff
"New York City, NY, USA","Schenectady, NY, USA",#8305a7,#c707ff,#e280ff,#ac2694,#ff38db,#ff80e8,#ffffff
"Schenectady, NY, USA","Schenectady, NY, USA",#8405a7,#ca08ff,#e480ff,#ac2694,#ff38db,#ff80e8,#ffffff
"Schenectady, NY, USA","Buffalo, NY, USA",#8405a7,#ca08ff,#e480ff,#ac2694,#ff38db,#ff80e8,#ffffff
"Buffalo, NY, USA","Buffalo, NY, USA",#8405a7,#ca08ff,#e480ff,#ad2793,#ff39d8,#ff80e6,#ffffff
"Buffalo, NY, USA","Pittsburgh, PA, USA",#8405a7,#ca08ff,#e480ff,#ad2793,#ff39d8,#ff80e6,#ffffff
"Pittsburgh, PA, USA","Pittsburgh, PA, USA",#8405a7,#ca08ff,#e480ff,#ad2793,#ff39d8,#ff80e6,#ffffff
